Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"X_B4721-C", 0.416, 3,    240.988,  113.1,    1.0034, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52568-B", 0.416, 2,      239.4, -128.9,   0.99676, 0, 0, 0, 0, 0, 0, 0, 0
"X_G44474-A", 0.416, 1,    239.254,   -6.2,   0.99615, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23875-C", 0.416, 3,    240.256,  113.3,    1.0003, 0, 0, 0, 0, 0, 0, 0, 0
"X_G43124-C", 0.416, 3,    245.889,  112.1,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"X_B26172-C", 0.416, 3,    239.638,  113.1,   0.99775, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19181-A", 0.416, 1,    245.856,   -5.0,    1.0236, 0, 0, 0, 0, 0, 0, 0, 0
"X_B58999-C", 0.416, 3,    245.657,  112.0,    1.0228, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18982-C", 0.416, 3,    245.761,  112.1,    1.0232, 0, 0, 0, 0, 0, 0, 0, 0
"X_5940428202-C", 0.416, 3,     241.93,  116.2,    1.0073, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52167-A", 0.416, 1,     237.43,   -6.1,   0.98856, 0, 0, 0, 0, 0, 0, 0, 0
"X_B63690-C", 0.416, 3,    247.519,  112.5,    1.0306, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4931-B", 0.416, 2,    242.665, -124.6,    1.0104, 0, 0, 0, 0, 0, 0, 0, 0
"X_6023329644-A", 0.416, 1,    237.377,   -6.1,   0.98834, 0, 0, 0, 0, 0, 0, 0, 0
"X_5931928222-C", 0.416, 3,    241.902,  116.2,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"X_5933328534-C", 0.416, 3,    247.759,  112.9,    1.0316, 0, 0, 0, 0, 0, 0, 0, 0
"X_5985429630-B", 0.416, 2,    239.399, -128.9,   0.99676, 0, 0, 0, 0, 0, 0, 0, 0
"X_B53878-C", 0.416, 3,    240.887,  113.2,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41663-A", 0.416, 1,    241.538,   -6.2,    1.0057, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42777-C", 0.416, 3,     243.24,  116.3,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0
"X_B55827-C", 0.416, 3,    245.743,  112.1,    1.0232, 0, 0, 0, 0, 0, 0, 0, 0
"X_B31172-C", 0.416, 3,    245.493,  112.1,    1.0221, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42239-A", 0.416, 1,    244.268,   -5.3,     1.017, 0, 0, 0, 0, 0, 0, 0, 0
"X_6086829766-A", 0.416, 1,    241.668,   -6.2,    1.0062, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4858-B", 0.416, 2,    241.822, -125.3,    1.0068, 0, 0, 0, 0, 0, 0, 0, 0
"X_B66414-C", 0.416, 3,    242.329,  116.3,     1.009, 0, 0, 0, 0, 0, 0, 0, 0
"X_B14440-C", 0.416, 3,    243.302,  113.4,     1.013, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24502-C", 0.416, 3,    239.822,  113.1,   0.99852, 0, 0, 0, 0, 0, 0, 0, 0
"X_B17925-B", 0.416, 2,    240.947, -125.1,    1.0032, 0, 0, 0, 0, 0, 0, 0, 0
"X_B13658-C", 0.416, 3,    243.045,  113.3,    1.0119, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24270-C", 0.416, 3,     237.92,  113.3,    0.9906, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24280-C", 0.416, 3,    237.875,  113.3,   0.99041, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52160-C", 0.416, 3,    247.157,  112.1,    1.0291, 0, 0, 0, 0, 0, 0, 0, 0
"X_5851028310-A", 0.416, 1,    245.232,   -5.1,     1.021, 0, 0, 0, 0, 0, 0, 0, 0
"X_5851028310-B", 0.416, 2,    241.082, -125.6,    1.0038, 0, 0, 0, 0, 0, 0, 0, 0
"X_5851028310-C", 0.416, 3,    243.058,  113.4,     1.012, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60939-C", 0.416, 3,    242.203,  116.3,    1.0084, 0, 0, 0, 0, 0, 0, 0, 0
"X_B3065-C", 0.416, 3,    240.549,  113.2,    1.0015, 0, 0, 0, 0, 0, 0, 0, 0
"X_B61609-C", 0.416, 3,    239.687,  113.3,   0.99796, 0, 0, 0, 0, 0, 0, 0, 0
"X_B46977-A", 0.416, 1,     237.58,   -6.0,   0.98919, 0, 0, 0, 0, 0, 0, 0, 0
"X_6072929120-C", 0.416, 3,    244.774,  111.9,    1.0191, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56684-B", 0.416, 2,    239.095, -128.9,   0.99549, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4554-C", 0.416, 3,    240.806,  113.2,    1.0026, 0, 0, 0, 0, 0, 0, 0, 0
"X_B59949-C", 0.416, 3,    238.749,  113.4,   0.99405, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4656-C", 0.416, 3,    240.654,  113.3,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"X_B46703-A", 0.416, 1,    244.622,   -5.1,    1.0185, 0, 0, 0, 0, 0, 0, 0, 0
"X_B46703-B", 0.416, 2,    240.612, -125.8,    1.0018, 0, 0, 0, 0, 0, 0, 0, 0
"X_B46703-C", 0.416, 3,    243.356,  113.3,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0
"X_B62993-C", 0.416, 3,    240.793,  113.2,    1.0026, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23863-C", 0.416, 3,    240.622,  113.2,    1.0018, 0, 0, 0, 0, 0, 0, 0, 0
"X_B5207-C", 0.416, 3,    244.422,  117.2,    1.0177, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4878-C", 0.416, 3,    243.143,  113.8,    1.0123, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4878-A", 0.416, 1,    245.994,   -4.7,    1.0242, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4878-B", 0.416, 2,    241.936, -125.1,    1.0073, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24245-C", 0.416, 3,     238.37,  113.3,   0.99247, 0, 0, 0, 0, 0, 0, 0, 0
"X_6033629640-A", 0.416, 1,    237.296,   -6.1,     0.988, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56609-A", 0.416, 1,    237.526,   -6.0,   0.98896, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56615-A", 0.416, 1,    237.312,   -6.1,   0.98807, 0, 0, 0, 0, 0, 0, 0, 0
"X_B17217-B", 0.416, 2,    240.661, -125.2,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"X_B59569-A", 0.416, 1,    237.022,   -6.4,   0.98686, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4815-C", 0.416, 3,    242.864,  113.5,    1.0112, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18948-A", 0.416, 1,    235.675,   -6.5,   0.98125, 0, 0, 0, 0, 0, 0, 0, 0
"X_B61219-B", 0.416, 2,    240.867, -125.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"X_5883627823-B", 0.416, 2,    242.928, -124.3,    1.0115, 0, 0, 0, 0, 0, 0, 0, 0
"X_B49990-C", 0.416, 3,    239.824,  113.3,   0.99853, 0, 0, 0, 0, 0, 0, 0, 0
"X_5957328181-C", 0.416, 3,    242.024,  116.2,    1.0077, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56675-B", 0.416, 2,    239.145, -128.9,    0.9957, 0, 0, 0, 0, 0, 0, 0, 0
"X_B63722-B", 0.416, 2,    234.976, -128.3,   0.97834, 0, 0, 0, 0, 0, 0, 0, 0
"X_B28483-C", 0.416, 3,    245.872,  112.1,    1.0237, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41874-A", 0.416, 1,    238.151,   -6.0,   0.99156, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23033-C", 0.416, 3,     239.28,  113.4,   0.99626, 0, 0, 0, 0, 0, 0, 0, 0
"X_B45838-B", 0.416, 2,    237.944, -126.4,    0.9907, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4787-C", 0.416, 3,    242.372,  113.4,    1.0091, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41859-B", 0.416, 2,    242.814, -128.6,     1.011, 0, 0, 0, 0, 0, 0, 0, 0
"X_B33059-C", 0.416, 3,    240.798,  113.3,    1.0026, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42890-A", 0.416, 1,    241.587,   -6.3,    1.0059, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42960-A", 0.416, 1,    246.119,   -4.9,    1.0247, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42960-B", 0.416, 2,    241.527, -125.2,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42960-C", 0.416, 3,    241.849,  113.4,     1.007, 0, 0, 0, 0, 0, 0, 0, 0
"X_B39817-C", 0.416, 3,    245.993,  112.1,    1.0242, 0, 0, 0, 0, 0, 0, 0, 0
"X_B11802-C", 0.416, 3,      240.8,  113.2,    1.0026, 0, 0, 0, 0, 0, 0, 0, 0
"X_5915328256-C", 0.416, 3,     242.75,  113.2,    1.0107, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4990-B", 0.416, 2,    243.495, -123.6,    1.0138, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60926-C", 0.416, 3,    242.263,  116.2,    1.0087, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56672-B", 0.416, 2,    239.194, -128.9,    0.9959, 0, 0, 0, 0, 0, 0, 0, 0
"X_B57846-C", 0.416, 3,    239.778,  113.2,   0.99834, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4964-B", 0.416, 2,    242.997, -124.2,    1.0117, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18882-B", 0.416, 2,    240.232, -127.1,    1.0002, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24505-C", 0.416, 3,    239.741,  113.1,   0.99818, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18936-A", 0.416, 1,    237.573,   -6.3,   0.98915, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18849-B", 0.416, 2,     238.43, -126.3,   0.99272, 0, 0, 0, 0, 0, 0, 0, 0
"X_B31997-C", 0.416, 3,    239.678,  113.2,   0.99792, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19059-A", 0.416, 1,    246.021,   -4.9,    1.0243, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19059-C", 0.416, 3,    240.901,  113.4,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"X_G36562-C", 0.416, 3,    240.586,  113.2,    1.0017, 0, 0, 0, 0, 0, 0, 0, 0
"X_5907328241-C", 0.416, 3,     242.77,  113.2,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41464-C", 0.416, 3,    239.859,  113.2,   0.99867, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60690-A", 0.416, 1,    246.038,   -4.2,    1.0244, 0, 0, 0, 0, 0, 0, 0, 0
"X_6081129642-A", 0.416, 1,    241.526,   -6.2,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0
"X_5999328988-B", 0.416, 2,    235.152, -128.2,   0.97908, 0, 0, 0, 0, 0, 0, 0, 0
"X_B66341-B", 0.416, 2,    235.256, -128.3,   0.97951, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23879-C", 0.416, 3,    240.136,  113.3,   0.99983, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18876-A", 0.416, 1,    244.107,   -5.6,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0
"X_B14335-C", 0.416, 3,    243.309,  113.4,     1.013, 0, 0, 0, 0, 0, 0, 0, 0
"X_5967328881-B", 0.416, 2,    234.501, -128.3,   0.97637, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18931-A", 0.416, 1,    238.125,   -6.4,   0.99145, 0, 0, 0, 0, 0, 0, 0, 0
"X_B28788-C", 0.416, 3,     246.29,  112.0,    1.0255, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18843-A", 0.416, 1,    242.929,   -5.3,    1.0115, 0, 0, 0, 0, 0, 0, 0, 0
"X_G36783-B", 0.416, 2,    241.802, -128.8,    1.0068, 0, 0, 0, 0, 0, 0, 0, 0
"X_B13654-C", 0.416, 3,    241.377,  113.2,     1.005, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56629-A", 0.416, 1,    237.759,   -6.1,   0.98993, 0, 0, 0, 0, 0, 0, 0, 0
"X_B5209-C", 0.416, 3,     244.48,  117.3,    1.0179, 0, 0, 0, 0, 0, 0, 0, 0
"X_5991829684-B", 0.416, 2,    239.304, -128.8,   0.99636, 0, 0, 0, 0, 0, 0, 0, 0
"X_G36578-C", 0.416, 3,    242.254,  116.2,    1.0086, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18830-A", 0.416, 1,    244.574,   -5.1,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0
"X_6027628794-C", 0.416, 3,    245.707,  112.0,     1.023, 0, 0, 0, 0, 0, 0, 0, 0
"X_G43188-B", 0.416, 2,    234.581, -128.3,    0.9767, 0, 0, 0, 0, 0, 0, 0, 0
"X_B12541-A", 0.416, 1,    241.587,   -6.3,    1.0059, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23872-C", 0.416, 3,    240.359,  113.3,    1.0008, 0, 0, 0, 0, 0, 0, 0, 0
"X_B59923-C", 0.416, 3,     247.48,  112.4,    1.0304, 0, 0, 0, 0, 0, 0, 0, 0
"X_B62774-A", 0.416, 1,    244.417,   -6.4,    1.0176, 0, 0, 0, 0, 0, 0, 0, 0
"X_B29179-A", 0.416, 1,    245.353,   -2.9,    1.0215, 0, 0, 0, 0, 0, 0, 0, 0
"X_B29179-C", 0.416, 3,    243.353,  116.3,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23613-B", 0.416, 2,    241.259, -125.2,    1.0045, 0, 0, 0, 0, 0, 0, 0, 0
"X_B55843-C", 0.416, 3,    245.715,  112.1,    1.0231, 0, 0, 0, 0, 0, 0, 0, 0
"X_B42555-B", 0.416, 2,    235.045, -128.2,   0.97863, 0, 0, 0, 0, 0, 0, 0, 0
"X_B26168-C", 0.416, 3,    239.696,  113.1,   0.99799, 0, 0, 0, 0, 0, 0, 0, 0
"X_B10931-C", 0.416, 3,    240.787,  113.1,    1.0025, 0, 0, 0, 0, 0, 0, 0, 0
"X_5988528387-C", 0.416, 3,    242.242,  116.2,    1.0086, 0, 0, 0, 0, 0, 0, 0, 0
"X_6022929614-A", 0.416, 1,    237.755,   -6.1,   0.98991, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4598-C", 0.416, 3,    241.033,  113.2,    1.0036, 0, 0, 0, 0, 0, 0, 0, 0
"X_6033328785-C", 0.416, 3,    246.002,  112.0,    1.0242, 0, 0, 0, 0, 0, 0, 0, 0
"X_B36181-C", 0.416, 3,    242.763,  116.3,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0
"X_B16719-C", 0.416, 3,    240.736,  113.3,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"X_B61012-C", 0.416, 3,    242.834,  113.3,    1.0111, 0, 0, 0, 0, 0, 0, 0, 0
"X_B13220-C", 0.416, 3,    244.588,  117.4,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0
"X_6009029653-A", 0.416, 1,    237.429,   -6.1,   0.98856, 0, 0, 0, 0, 0, 0, 0, 0
"X_B59252-C", 0.416, 3,    246.168,  112.0,    1.0249, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4561-B", 0.416, 2,     240.59, -125.2,    1.0017, 0, 0, 0, 0, 0, 0, 0, 0
"X_B55239-C", 0.416, 3,    239.822,  113.2,   0.99852, 0, 0, 0, 0, 0, 0, 0, 0
"X_G41938-B", 0.416, 2,    241.972, -125.1,    1.0075, 0, 0, 0, 0, 0, 0, 0, 0
"X_B35145-C", 0.416, 3,    240.739,  113.1,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"X_5862928822-C", 0.416, 3,    240.291,  113.2,    1.0005, 0, 0, 0, 0, 0, 0, 0, 0
"X_G37451-C", 0.416, 3,    239.651,  113.1,   0.99781, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41865-B", 0.416, 2,    241.979, -128.8,    1.0075, 0, 0, 0, 0, 0, 0, 0, 0
"X_B32783-B", 0.416, 2,    241.963, -125.0,    1.0074, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60873-C", 0.416, 3,    242.299,  116.2,    1.0088, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4885-C", 0.416, 3,    243.182,  113.8,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"X_5912527743-A", 0.416, 1,    243.578,   -3.3,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0
"X_B15842-C", 0.416, 3,    238.994,  113.4,   0.99507, 0, 0, 0, 0, 0, 0, 0, 0
"X_5847028098-C", 0.416, 3,    239.821,  113.3,   0.99852, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4972-C", 0.416, 3,    243.592,  115.1,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18878-A", 0.416, 1,    243.887,   -5.6,    1.0154, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18880-B", 0.416, 2,    240.479, -126.9,    1.0013, 0, 0, 0, 0, 0, 0, 0, 0
"X_G43792-B", 0.416, 2,    234.531, -128.3,   0.97649, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18933-B", 0.416, 2,    236.265, -128.0,   0.98371, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18846-A", 0.416, 1,    242.576,   -5.3,      1.01, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60848-B", 0.416, 2,    244.097, -128.5,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19052-C", 0.416, 3,     240.88,  113.3,    1.0029, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52585-B", 0.416, 2,    239.255, -128.8,   0.99616, 0, 0, 0, 0, 0, 0, 0, 0
"X_B31291-B", 0.416, 2,    240.899, -125.1,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60425-B", 0.416, 2,     237.37, -126.7,   0.98831, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60433-A", 0.416, 1,    241.439,   -6.2,    1.0053, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4825-B", 0.416, 2,     241.05, -125.6,    1.0036, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4794-B", 0.416, 2,    241.399, -125.2,    1.0051, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23877-C", 0.416, 3,    240.147,  113.2,   0.99987, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56479-A", 0.416, 1,    237.876,   -6.0,   0.99041, 0, 0, 0, 0, 0, 0, 0, 0
"X_B43436-B", 0.416, 2,    239.669, -128.9,   0.99788, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52452-A", 0.416, 1,    245.696,   -3.9,     1.023, 0, 0, 0, 0, 0, 0, 0, 0
"X_5996729809-B", 0.416, 2,    239.104, -128.9,   0.99553, 0, 0, 0, 0, 0, 0, 0, 0
"X_B13752-C", 0.416, 3,    244.576,  117.4,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0
"X_6036929652-A", 0.416, 1,    237.298,   -6.1,   0.98801, 0, 0, 0, 0, 0, 0, 0, 0
"X_6038829112-C", 0.416, 3,    245.217,  111.8,     1.021, 0, 0, 0, 0, 0, 0, 0, 0
"X_B10932-C", 0.416, 3,    240.829,  113.2,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0
"X_5989528892-B", 0.416, 2,    234.751, -128.2,    0.9774, 0, 0, 0, 0, 0, 0, 0, 0
"X_B58809-C", 0.416, 3,    242.781,  113.6,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4606-C", 0.416, 3,    241.073,  113.2,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0
"X_6024428774-C", 0.416, 3,    245.819,  112.0,    1.0235, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4821-B", 0.416, 2,    241.191, -125.5,    1.0042, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18826-C", 0.416, 3,    243.172,  113.3,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0
"X_G35778-C", 0.416, 3,      242.3,  116.2,    1.0088, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60089-A", 0.416, 1,    241.602,   -6.3,    1.0059, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41884-B", 0.416, 2,    240.941, -128.7,    1.0032, 0, 0, 0, 0, 0, 0, 0, 0
"X_B5177-B", 0.416, 2,    243.822, -123.1,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0
"X_G35500-C", 0.416, 3,     247.47,  112.3,    1.0304, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41546-B", 0.416, 2,    242.002, -125.0,    1.0076, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19003-C", 0.416, 3,    245.542,  112.2,    1.0223, 0, 0, 0, 0, 0, 0, 0, 0
"X_B55829-C", 0.416, 3,    245.725,  112.1,    1.0231, 0, 0, 0, 0, 0, 0, 0, 0
"X_G42730-A", 0.416, 1,    239.443,   -6.1,   0.99694, 0, 0, 0, 0, 0, 0, 0, 0
"X_B62635-A", 0.416, 1,    246.135,   -4.9,    1.0248, 0, 0, 0, 0, 0, 0, 0, 0
"X_5704827040-C", 0.416, 3,    237.998,  113.3,   0.99093, 0, 0, 0, 0, 0, 0, 0, 0
"X_B23416-A", 0.416, 1,    245.228,   -2.9,     1.021, 0, 0, 0, 0, 0, 0, 0, 0
"X_B28785-C", 0.416, 3,     246.13,  112.0,    1.0248, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4799-A", 0.416, 1,    245.826,   -4.8,    1.0235, 0, 0, 0, 0, 0, 0, 0, 0
"X_B35248-A", 0.416, 1,    245.287,   -2.9,    1.0213, 0, 0, 0, 0, 0, 0, 0, 0
"X_B36166-A", 0.416, 1,    245.724,   -3.7,    1.0231, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52168-A", 0.416, 1,    237.533,   -6.0,   0.98899, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60964-B", 0.416, 2,    240.576, -128.9,    1.0017, 0, 0, 0, 0, 0, 0, 0, 0
"X_G33471-B", 0.416, 2,    232.908, -128.7,   0.96973, 0, 0, 0, 0, 0, 0, 0, 0
"X_5927628217-C", 0.416, 3,    241.895,  116.2,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24367-C", 0.416, 3,     239.93,  113.1,   0.99897, 0, 0, 0, 0, 0, 0, 0, 0
"X_B16709-C", 0.416, 3,    240.648,  113.3,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4716-B", 0.416, 2,    240.963, -125.3,    1.0033, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56700-A", 0.416, 1,    237.456,   -6.1,   0.98867, 0, 0, 0, 0, 0, 0, 0, 0
"X_6002628548-C", 0.416, 3,     245.65,  112.0,    1.0228, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4556-A", 0.416, 1,    245.619,   -5.0,    1.0227, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4556-B", 0.416, 2,    240.615, -125.2,    1.0018, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4556-C", 0.416, 3,    240.788,  113.2,    1.0025, 0, 0, 0, 0, 0, 0, 0, 0
"X_G40871-A", 0.416, 1,    241.873,   -6.2,    1.0071, 0, 0, 0, 0, 0, 0, 0, 0
"X_G41556-A", 0.416, 1,    241.339,   -6.3,    1.0048, 0, 0, 0, 0, 0, 0, 0, 0
"X_B46973-A", 0.416, 1,    237.622,   -6.1,   0.98936, 0, 0, 0, 0, 0, 0, 0, 0
"X_B52165-A", 0.416, 1,    237.447,   -6.1,   0.98863, 0, 0, 0, 0, 0, 0, 0, 0
"X_G36748-A", 0.416, 1,    245.488,   -5.1,    1.0221, 0, 0, 0, 0, 0, 0, 0, 0
"X_B54170-C", 0.416, 3,    239.953,  113.2,   0.99906, 0, 0, 0, 0, 0, 0, 0, 0
"X_B14646-B", 0.416, 2,    238.106, -126.4,   0.99137, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60867-C", 0.416, 3,    242.486,  116.3,    1.0096, 0, 0, 0, 0, 0, 0, 0, 0
"X_B60870-C", 0.416, 3,    242.319,  116.2,    1.0089, 0, 0, 0, 0, 0, 0, 0, 0
"X_B17983-C", 0.416, 3,    240.731,  113.1,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56945-A", 0.416, 1,    241.622,   -6.2,     1.006, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4880-C", 0.416, 3,    243.119,  113.7,    1.0122, 0, 0, 0, 0, 0, 0, 0, 0
"X_B24257-C", 0.416, 3,    238.189,  113.4,   0.99172, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18957-A", 0.416, 1,    234.192,   -6.3,   0.97508, 0, 0, 0, 0, 0, 0, 0, 0
"X_B29538-C", 0.416, 3,    240.645,  113.3,    1.0019, 0, 0, 0, 0, 0, 0, 0, 0
"X_B66479-A", 0.416, 1,    237.417,   -6.0,   0.98851, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19034-A", 0.416, 1,    245.791,   -4.8,    1.0234, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19034-B", 0.416, 2,    241.554, -125.2,    1.0057, 0, 0, 0, 0, 0, 0, 0, 0
"X_B19034-C", 0.416, 3,    242.833,  113.6,    1.0111, 0, 0, 0, 0, 0, 0, 0, 0
"X_6072429165-C", 0.416, 3,    245.903,  112.2,    1.0238, 0, 0, 0, 0, 0, 0, 0, 0
"X_B43437-A", 0.416, 1,    237.858,   -5.9,   0.99034, 0, 0, 0, 0, 0, 0, 0, 0
"X_B56685-B", 0.416, 2,    239.094, -128.9,   0.99549, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41084-B", 0.416, 2,    241.333, -125.3,    1.0048, 0, 0, 0, 0, 0, 0, 0, 0
"X_B41084-C", 0.416, 3,    242.692,  113.6,    1.0105, 0, 0, 0, 0, 0, 0, 0, 0
"X_B59433-C", 0.416, 3,    244.578,  117.4,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0
"X_B38338-A", 0.416, 1,    245.869,   -4.9,    1.0237, 0, 0, 0, 0, 0, 0, 0, 0
"X_B17577-C", 0.416, 3,    240.389,  113.2,    1.0009, 0, 0, 0, 0, 0, 0, 0, 0
"X_B61159-B", 0.416, 2,    240.732, -125.7,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"X_B13557-A", 0.416, 1,    241.509,   -6.2,    1.0055, 0, 0, 0, 0, 0, 0, 0, 0
"X_B43091-C", 0.416, 3,    243.479,  114.2,    1.0137, 0, 0, 0, 0, 0, 0, 0, 0
"X_B5206-C", 0.416, 3,    244.344,  117.1,    1.0173, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4823-B", 0.416, 2,    241.121, -125.6,    1.0039, 0, 0, 0, 0, 0, 0, 0, 0
"X_B40188-C", 0.416, 3,    245.833,  112.1,    1.0235, 0, 0, 0, 0, 0, 0, 0, 0
"X_B18967-A", 0.416, 1,    232.352,   -6.4,   0.96742, 0, 0, 0, 0, 0, 0, 0, 0
"X_B4791-B", 0.416, 2,    241.394, -125.2,    1.0051, 0, 0, 0, 0, 0, 0, 0, 0
