Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3
"34085313", 13.2, 1,     7580.5,   -3.1,   0.99468, 2,    7636.57, -122.4,     1.002, 3,    7571.73,  117.3,   0.99353
"34085401", 13.2, 1,    7580.46,   -3.1,   0.99468, 2,    7636.59, -122.4,     1.002, 3,    7571.72,  117.3,   0.99353
"20344327", 13.2, 1,    7556.73,   -3.0,   0.99156, 2,    7605.21, -122.2,   0.99793, 3,    7541.57,  117.4,   0.98958
"34054927", 13.2, 1,    7556.63,   -3.0,   0.99155, 0, 0, 0, 0, 0, 0, 0, 0
"10579827", 13.2, 3,    7576.03,  117.3,    0.9941, 0, 0, 0, 0, 0, 0, 0, 0
"10558584", 13.2, 2,    7649.11, -122.1,    1.0037, 0, 0, 0, 0, 0, 0, 0, 0
"10556735", 13.2, 1,    7572.43,   -3.2,   0.99362, 0, 0, 0, 0, 0, 0, 0, 0
"10549216", 13.2, 1,    7602.55,   -3.0,   0.99758, 2,    7635.04, -122.4,    1.0018, 3,    7580.79,  117.3,   0.99472
"10548901", 13.2, 1,    7674.11,   -1.9,     1.007, 2,    7686.12, -121.7,    1.0085, 3,    7679.42,  118.3,    1.0077
"20028683", 13.2, 1,    7557.28,   -3.0,   0.99164, 2,    7605.26, -122.2,   0.99793, 3,    7541.73,  117.4,   0.98959
"34087256", 13.2, 1,    7554.35,   -3.0,   0.99125, 2,    7602.29, -122.2,   0.99754, 3,    7538.78,  117.4,   0.98921
"20437314", 13.2, 1,    7566.94,   -3.2,    0.9929, 0, 0, 0, 0, 0, 0, 0, 0
"10549433", 13.2, 1,    7577.63,   -3.2,   0.99431, 0, 0, 0, 0, 0, 0, 0, 0
"10579185", 13.2, 1,    7577.55,   -3.2,    0.9943, 0, 0, 0, 0, 0, 0, 0, 0
"10558578", 13.2, 3,     7531.1,  117.1,    0.9882, 0, 0, 0, 0, 0, 0, 0, 0
"34086013", 13.2, 1,    7583.39,   -3.1,   0.99506, 2,    7635.45, -122.4,    1.0019, 3,    7572.27,  117.3,    0.9936
"10549431", 13.2, 2,    7635.44, -122.4,    1.0019, 0, 0, 0, 0, 0, 0, 0, 0
"34084592", 13.2, 2,    7685.32, -121.7,    1.0084, 0, 0, 0, 0, 0, 0, 0, 0
"10548989", 13.2, 2,    7685.17, -121.7,    1.0084, 0, 0, 0, 0, 0, 0, 0, 0
"34085311", 13.2, 1,    7600.85,   -3.0,   0.99735, 2,    7636.47, -122.3,     1.002, 3,    7577.39,  117.3,   0.99427
"10544883", 13.2, 1,    7599.51,   -3.0,   0.99718, 2,    7636.25, -122.4,     1.002, 3,    7576.86,  117.3,    0.9942
"34086802", 13.2, 3,    7559.96,  117.3,   0.99199, 0, 0, 0, 0, 0, 0, 0, 0
"34095661", 13.2, 1,    7600.91,   -3.0,   0.99736, 2,    7636.48, -122.3,     1.002, 3,    7577.43,  117.3,   0.99428
"20396849", 13.2, 1,    7673.39,   -1.9,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0
"34085044", 13.2, 2,    7635.87, -122.4,    1.0019, 0, 0, 0, 0, 0, 0, 0, 0
"34086400", 13.2, 3,    7548.93,  117.2,   0.99054, 0, 0, 0, 0, 0, 0, 0, 0
"10558571", 13.2, 3,    7545.68,  117.2,   0.99011, 0, 0, 0, 0, 0, 0, 0, 0
"10549309", 13.2, 2,    7633.92, -122.4,    1.0017, 0, 0, 0, 0, 0, 0, 0, 0
"34090001", 13.2, 1,    7665.42,   -2.0,    1.0058, 3,    7670.15,  118.2,    1.0064, 0, 0, 0, 0
"34085952", 13.2, 3,     7579.4,  117.4,   0.99454, 0, 0, 0, 0, 0, 0, 0, 0
"10541616", 13.2, 3,    7577.57,  117.4,    0.9943, 0, 0, 0, 0, 0, 0, 0, 0
"40154810", 13.2, 1,    7564.75,   -3.2,   0.99262, 0, 0, 0, 0, 0, 0, 0, 0
"10543079", 13.2, 1,     7539.7,   -3.0,   0.98933, 2,    7587.68, -122.2,   0.99562, 3,    7523.89,  117.4,   0.98725
"34086796", 13.2, 1,    7536.46,   -3.0,    0.9889, 2,    7584.44, -122.2,    0.9952, 3,    7520.58,  117.4,   0.98682
"34085260", 13.2, 2,    7630.03, -122.4,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"10558566", 13.2, 3,    7570.53,  117.3,   0.99338, 0, 0, 0, 0, 0, 0, 0, 0
"10558565", 13.2, 3,    7570.48,  117.3,   0.99337, 0, 0, 0, 0, 0, 0, 0, 0
"10548976", 13.2, 1,    7675.07,   -1.9,    1.0071, 0, 0, 0, 0, 0, 0, 0, 0
"20344324", 13.2, 1,    7550.79,   -3.0,   0.99078, 2,    7598.74, -122.2,   0.99708, 3,    7535.16,  117.4,   0.98873
"10536946", 13.2, 1,    7550.43,   -3.0,   0.99074, 2,    7598.37, -122.2,   0.99703, 3,    7534.79,  117.4,   0.98868
"40014844", 13.2, 1,    7606.92,   -3.0,   0.99815, 2,    7646.89, -122.2,    1.0034, 3,    7576.12,  117.4,   0.99411
"40013213", 13.2, 1,    7606.92,   -3.0,   0.99815, 2,    7646.89, -122.2,    1.0034, 3,    7576.12,  117.4,   0.99411
"10558576", 13.2, 3,    7531.19,  117.1,   0.98821, 0, 0, 0, 0, 0, 0, 0, 0
"10549288", 13.2, 2,    7636.53, -122.4,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"34085043", 13.2, 2,    7636.15, -122.4,     1.002, 0, 0, 0, 0, 0, 0, 0, 0
"34054976", 13.2, 1,    7555.33,   -3.0,   0.99138, 0, 0, 0, 0, 0, 0, 0, 0
"20344334", 13.2, 1,    7555.33,   -3.0,   0.99138, 0, 0, 0, 0, 0, 0, 0, 0
"10553426", 13.2, 1,    7605.81,   -3.2,     0.998, 2,    7651.05, -122.2,    1.0039, 3,    7560.27,  117.3,   0.99203
"10558561", 13.2, 2,    7647.39, -122.2,    1.0035, 0, 0, 0, 0, 0, 0, 0, 0
"10549286", 13.2, 2,    7635.05, -122.4,    1.0018, 0, 0, 0, 0, 0, 0, 0, 0
"10548961", 13.2, 2,    7687.71, -121.7,    1.0088, 0, 0, 0, 0, 0, 0, 0, 0
"34086018", 13.2, 2,    7631.51, -122.4,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"10528321", 13.2, 2,    7631.44, -122.4,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"10523041", 13.2, 3,     7562.6,  117.3,   0.99233, 0, 0, 0, 0, 0, 0, 0, 0
"34097393", 13.2, 3,    7562.56,  117.3,   0.99233, 0, 0, 0, 0, 0, 0, 0, 0
"10558580", 13.2, 3,    7530.89,  117.1,   0.98817, 0, 0, 0, 0, 0, 0, 0, 0
"34086383", 13.2, 3,    7530.85,  117.1,   0.98817, 0, 0, 0, 0, 0, 0, 0, 0
"10560338", 13.2, 2,    7661.96, -121.9,    1.0054, 0, 0, 0, 0, 0, 0, 0, 0
"34086381", 13.2, 1,    7607.06,   -3.0,   0.99817, 0, 0, 0, 0, 0, 0, 0, 0
"10558552", 13.2, 1,    7607.06,   -3.0,   0.99817, 0, 0, 0, 0, 0, 0, 0, 0
"34085312", 13.2, 1,    7584.29,   -3.1,   0.99518, 2,    7635.14, -122.4,    1.0019, 3,    7572.41,  117.3,   0.99362
"10549276", 13.2, 1,    7583.72,   -3.1,    0.9951, 2,    7635.34, -122.4,    1.0019, 3,    7572.32,  117.3,   0.99361
"10548953", 13.2, 1,    7673.49,   -1.9,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0
"10524153", 13.2, 3,    7528.88,  117.1,   0.98791, 0, 0, 0, 0, 0, 0, 0, 0
"34096116", 13.2, 1,    7606.93,   -3.0,   0.99815, 2,    7646.87, -122.2,    1.0034, 3,    7576.18,  117.4,   0.99412
"10559487", 13.2, 1,    7565.53,   -3.2,   0.99272, 0, 0, 0, 0, 0, 0, 0, 0
"10549293", 13.2, 1,     7591.3,   -3.1,    0.9961, 2,    7634.44, -122.4,    1.0018, 3,    7573.78,  117.3,    0.9938
"34084955", 13.2, 1,    7591.25,   -3.1,   0.99609, 2,    7634.43, -122.4,    1.0018, 3,    7573.76,  117.3,    0.9938
"20079699", 13.2, 1,    7603.06,   -3.0,   0.99764, 2,    7636.65, -122.3,    1.0021, 3,    7579.14,  117.3,    0.9945
"10548923", 13.2, 1,     7610.8,   -2.9,   0.99866, 2,    7646.87, -122.2,    1.0034, 3,     7588.3,  117.5,   0.99571
"10559735", 13.2, 1,    7608.52,   -2.9,   0.99836, 2,    7646.04, -122.2,    1.0033, 3,    7583.82,  117.4,   0.99512
"10558546", 13.2, 3,     7561.3,  117.3,   0.99216, 0, 0, 0, 0, 0, 0, 0, 0
"10549264", 13.2, 2,    7638.51, -122.3,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"34090000", 13.2, 1,    7612.83,   -2.8,   0.99892, 2,    7648.01, -122.2,    1.0035, 3,    7592.48,  117.5,   0.99625
"10548947", 13.2, 1,    7612.81,   -2.8,   0.99892, 0, 0, 0, 0, 0, 0, 0, 0
"34085953", 13.2, 3,    7576.55,  117.4,   0.99416, 0, 0, 0, 0, 0, 0, 0, 0
"10559182", 13.2, 1,    7584.74,   -3.2,   0.99524, 0, 0, 0, 0, 0, 0, 0, 0
"34086307", 13.2, 1,    7580.69,   -3.2,   0.99471, 0, 0, 0, 0, 0, 0, 0, 0
"34084665", 13.2, 2,    7659.91, -121.9,    1.0051, 0, 0, 0, 0, 0, 0, 0, 0
"20014992", 13.2, 1,    7612.91,   -2.8,   0.99893, 0, 0, 0, 0, 0, 0, 0, 0
"10559588", 13.2, 3,    7576.57,  117.3,   0.99417, 0, 0, 0, 0, 0, 0, 0, 0
"10558516", 13.2, 1,    7604.05,   -3.1,   0.99777, 2,    7651.56, -122.2,     1.004, 3,    7563.38,  117.3,   0.99244
"10558540", 13.2, 1,    7604.05,   -3.1,   0.99777, 0, 0, 0, 0, 0, 0, 0, 0
"10584630", 13.2, 3,    7570.93,  117.4,   0.99343, 0, 0, 0, 0, 0, 0, 0, 0
"10549258", 13.2, 3,    7570.79,  117.4,   0.99341, 0, 0, 0, 0, 0, 0, 0, 0
"10548942", 13.2, 3,    7617.04,  117.7,   0.99948, 0, 0, 0, 0, 0, 0, 0, 0
"10548941", 13.2, 3,    7616.99,  117.7,   0.99947, 0, 0, 0, 0, 0, 0, 0, 0
"10542098", 13.2, 1,    7602.92,   -3.0,   0.99762, 2,    7635.82, -122.4,    1.0019, 3,    7580.05,  117.3,   0.99462
"10558573", 13.2, 3,    7540.52,  117.2,   0.98944, 0, 0, 0, 0, 0, 0, 0, 0
"34086301", 13.2, 3,    7537.34,  117.1,   0.98902, 0, 0, 0, 0, 0, 0, 0, 0
"10548902", 13.2, 1,    7674.31,   -1.9,     1.007, 2,    7687.52, -121.7,    1.0087, 3,    7679.16,  118.3,    1.0076
"10580818", 13.2, 1,    7692.98,   -1.6,    1.0094, 2,    7701.52, -121.4,    1.0106, 3,    7697.72,  118.5,    1.0101
"10559537", 13.2, 1,    7608.46,   -2.9,   0.99835, 0, 0, 0, 0, 0, 0, 0, 0
"10553427", 13.2, 1,    7608.13,   -3.2,   0.99831, 2,    7650.01, -122.2,    1.0038, 3,    7557.45,  117.2,   0.99166
"10549225", 13.2, 1,    7608.11,   -2.9,   0.99831, 2,    7641.49, -122.3,    1.0027, 3,    7583.02,  117.4,   0.99501
"10549249", 13.2, 1,     7608.1,   -2.9,    0.9983, 0, 0, 0, 0, 0, 0, 0, 0
"10548921", 13.2, 1,    7613.55,   -2.8,   0.99902, 2,    7648.31, -122.2,    1.0036, 3,    7592.97,  117.5,   0.99632
"34086017", 13.2, 2,    7631.83, -122.4,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"34054975", 13.2, 2,    7602.92, -122.2,   0.99762, 0, 0, 0, 0, 0, 0, 0, 0
"34057798", 13.2, 2,    7602.68, -122.2,   0.99759, 0, 0, 0, 0, 0, 0, 0, 0
"10580165", 13.2, 1,    7532.21,   -3.0,   0.98835, 2,    7580.24, -122.2,   0.99465, 3,    7516.28,  117.4,   0.98626
"10580150", 13.2, 1,    7529.61,   -3.0,   0.98801, 2,    7577.66, -122.2,   0.99431, 3,     7513.7,  117.4,   0.98592
"10559407", 13.2, 1,    7565.14,   -3.2,   0.99267, 0, 0, 0, 0, 0, 0, 0, 0
"10558513", 13.2, 1,    7605.88,   -3.1,   0.99801, 2,    7648.61, -122.2,    1.0036, 3,    7570.63,  117.3,   0.99339
"10549244", 13.2, 2,    7644.53, -122.2,    1.0031, 0, 0, 0, 0, 0, 0, 0, 0
"34084616", 13.2, 1,    7673.93,   -1.9,    1.0069, 2,    7687.74, -121.7,    1.0088, 3,    7678.97,  118.3,    1.0076
"34086008", 13.2, 1,    7607.47,   -2.9,   0.99822, 2,    7645.66, -122.2,    1.0032, 3,    7581.77,  117.4,   0.99485
"10579834", 13.2, 3,    7573.76,  117.3,    0.9938, 0, 0, 0, 0, 0, 0, 0, 0
"10579845", 13.2, 3,    7573.74,  117.3,    0.9938, 0, 0, 0, 0, 0, 0, 0, 0
"34086308", 13.2, 1,    7569.94,   -3.2,    0.9933, 0, 0, 0, 0, 0, 0, 0, 0
"10559393", 13.2, 1,     7567.8,   -3.2,   0.99302, 0, 0, 0, 0, 0, 0, 0, 0
"10558494", 13.2, 1,    7530.85,   -3.0,   0.98817, 2,    7578.89, -122.2,   0.99447, 3,    7514.91,  117.4,   0.98608
"34085493", 13.2, 1,    7596.24,   -3.0,   0.99675, 2,    7635.67, -122.4,    1.0019, 3,    7575.61,  117.3,   0.99404
"34054974", 13.2, 2,    7602.33, -122.2,   0.99755, 0, 0, 0, 0, 0, 0, 0, 0
"10559386", 13.2, 1,    7584.58,   -3.2,   0.99522, 0, 0, 0, 0, 0, 0, 0, 0
"10558478", 13.2, 3,    7517.09,  117.4,   0.98636, 0, 0, 0, 0, 0, 0, 0, 0
"10558477", 13.2, 3,    7517.08,  117.4,   0.98636, 0, 0, 0, 0, 0, 0, 0, 0
"34085489", 13.2, 1,    7607.85,   -2.9,   0.99827, 2,    7640.55, -122.3,    1.0026, 3,    7582.05,  117.4,   0.99489
"10549223", 13.2, 1,    7606.91,   -2.9,   0.99815, 2,    7639.73, -122.3,    1.0025, 3,    7581.55,  117.4,   0.99482
"10548915", 13.2, 1,    7653.71,   -2.2,    1.0043, 2,    7672.24, -121.9,    1.0067, 3,     7655.1,  118.0,    1.0045
"34091439", 13.2, 3,    7562.69,  117.3,   0.99235, 0, 0, 0, 0, 0, 0, 0, 0
"34054969", 13.2, 3,    7539.54,  117.4,   0.98931, 0, 0, 0, 0, 0, 0, 0, 0
"34086402", 13.2, 1,     7599.6,   -3.2,   0.99719, 0, 0, 0, 0, 0, 0, 0, 0
"10559057", 13.2, 1,    7594.62,   -3.2,   0.99654, 0, 0, 0, 0, 0, 0, 0, 0
"10549303", 13.2, 3,    7580.05,  117.3,   0.99462, 0, 0, 0, 0, 0, 0, 0, 0
"10558215", 13.2, 3,    7579.97,  117.3,   0.99461, 0, 0, 0, 0, 0, 0, 0, 0
"34090031", 13.2, 1,     7674.1,   -1.9,     1.007, 2,    7686.08, -121.7,    1.0085, 3,    7679.43,  118.3,    1.0077
"34057775", 13.2, 1,    7556.07,   -3.0,   0.99148, 0, 0, 0, 0, 0, 0, 0, 0
"34054962", 13.2, 1,    7555.66,   -3.0,   0.99142, 0, 0, 0, 0, 0, 0, 0, 0
"10579828", 13.2, 3,    7574.55,  117.3,    0.9939, 0, 0, 0, 0, 0, 0, 0, 0
"10558585", 13.2, 1,    7608.12,   -3.2,   0.99831, 0, 0, 0, 0, 0, 0, 0, 0
"34085039", 13.2, 1,    7572.43,   -3.2,   0.99362, 0, 0, 0, 0, 0, 0, 0, 0
"10556736", 13.2, 1,    7572.32,   -3.2,   0.99361, 0, 0, 0, 0, 0, 0, 0, 0
"34085462", 13.2, 2,    7634.98, -122.4,    1.0018, 0, 0, 0, 0, 0, 0, 0, 0
"10549013", 13.2, 2,    7634.91, -122.4,    1.0018, 0, 0, 0, 0, 0, 0, 0, 0
"10548903", 13.2, 1,    7674.32,   -1.9,     1.007, 2,    7687.74, -121.7,    1.0088, 3,    7679.15,  118.3,    1.0076
"34092155", 13.2, 1,    7673.91,   -1.9,    1.0069, 2,    7686.59, -121.7,    1.0086, 3,    7675.82,  118.3,    1.0072
"10548925", 13.2, 1,    7673.91,   -1.9,    1.0069, 2,    7686.59, -121.7,    1.0086, 3,    7675.82,  118.3,    1.0072
"20456673", 13.2, 3,    7529.47,  117.1,   0.98799, 0, 0, 0, 0, 0, 0, 0, 0
"10579196", 13.2, 1,    7577.62,   -3.2,    0.9943, 0, 0, 0, 0, 0, 0, 0, 0
"10558579", 13.2, 3,    7531.08,  117.1,    0.9882, 0, 0, 0, 0, 0, 0, 0, 0
"34085038", 13.2, 1,    7579.76,   -3.1,   0.99459, 2,       7637, -122.4,    1.0021, 3,    7571.51,  117.3,    0.9935
"34085371", 13.2, 2,    7685.54, -121.7,    1.0085, 0, 0, 0, 0, 0, 0, 0, 0
"10548992", 13.2, 2,    7685.47, -121.7,    1.0085, 0, 0, 0, 0, 0, 0, 0, 0
"10539784", 13.2, 3,    7675.81,  118.3,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"20409718", 13.2, 3,     7675.8,  118.3,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"10558572", 13.2, 3,    7545.43,  117.2,   0.99008, 0, 0, 0, 0, 0, 0, 0, 0
"10522509", 13.2, 2,    7631.69, -122.4,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"10549310", 13.2, 2,    7631.61, -122.4,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"10573638", 13.2, 1,    7681.05,   -1.8,    1.0079, 2,    7692.89, -121.6,    1.0094, 3,    7685.85,  118.3,    1.0085
"10548984", 13.2, 1,    7681.04,   -1.8,    1.0079, 0, 0, 0, 0, 0, 0, 0, 0
"10542105", 13.2, 1,    7602.98,   -3.0,   0.99763, 2,    7636.03, -122.4,     1.002, 3,    7579.91,  117.3,    0.9946
"40156534", 13.2, 1,    7565.63,   -3.2,   0.99273, 0, 0, 0, 0, 0, 0, 0, 0
"10547826", 13.2, 1,    7575.43,   -3.0,   0.99402, 2,     7618.9, -122.2,   0.99972, 3,    7555.56,  117.4,   0.99141
"34086797", 13.2, 1,    7574.99,   -3.0,   0.99396, 2,    7618.54, -122.2,   0.99967, 3,    7555.22,  117.4,   0.99137
"34085261", 13.2, 2,    7629.95, -122.4,    1.0012, 0, 0, 0, 0, 0, 0, 0, 0
"20396672", 13.2, 1,     7539.7,   -3.0,   0.98933, 2,    7587.67, -122.2,   0.99562, 3,    7523.88,  117.4,   0.98725
"10573495", 13.2, 3,    7572.97,  117.3,   0.99369, 0, 0, 0, 0, 0, 0, 0, 0
"10558567", 13.2, 3,     7570.6,  117.3,   0.99338, 0, 0, 0, 0, 0, 0, 0, 0
"10548977", 13.2, 1,    7675.02,   -1.9,    1.0071, 0, 0, 0, 0, 0, 0, 0, 0
"10548935", 13.2, 3,    7675.82,  118.3,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0
"40013232", 13.2, 1,    7606.92,   -3.0,   0.99815, 2,    7646.89, -122.2,    1.0034, 3,    7576.12,  117.4,   0.99411
"10585091", 13.2, 3,    7576.51,  117.4,   0.99416, 0, 0, 0, 0, 0, 0, 0, 0
"34054965", 13.2, 2,    7602.11, -122.2,   0.99752, 0, 0, 0, 0, 0, 0, 0, 0
"10572328", 13.2, 1,    7564.93,   -3.2,   0.99264, 0, 0, 0, 0, 0, 0, 0, 0
"10571603", 13.2, 1,    7564.86,   -3.2,   0.99263, 0, 0, 0, 0, 0, 0, 0, 0
"40014845", 13.2, 1,    7606.58,   -3.0,   0.99811, 2,     7647.4, -122.2,    1.0035, 3,    7574.35,  117.4,   0.99388
"10549287", 13.2, 2,    7635.41, -122.4,    1.0019, 0, 0, 0, 0, 0, 0, 0, 0
"10548963", 13.2, 2,    7677.29, -121.8,    1.0074, 0, 0, 0, 0, 0, 0, 0, 0
"10548962", 13.2, 2,    7677.19, -121.8,    1.0074, 0, 0, 0, 0, 0, 0, 0, 0
"10529606", 13.2, 1,    7564.79,   -3.2,   0.99262, 0, 0, 0, 0, 0, 0, 0, 0
"34097394", 13.2, 1,    7604.63,   -2.9,   0.99785, 0, 0, 0, 0, 0, 0, 0, 0
"34086384", 13.2, 3,    7531.01,  117.1,   0.98819, 0, 0, 0, 0, 0, 0, 0, 0
"10549282", 13.2, 1,    7579.93,   -3.1,   0.99461, 2,     7636.9, -122.4,    1.0021, 3,    7571.56,  117.3,   0.99351
"20344325", 13.2, 1,    7556.87,   -3.0,   0.99158, 2,    7605.22, -122.2,   0.99793, 3,    7541.61,  117.4,   0.98958
"10560401", 13.2, 2,    7661.17, -121.9,    1.0053, 0, 0, 0, 0, 0, 0, 0, 0
"10558553", 13.2, 1,    7606.96,   -3.0,   0.99815, 0, 0, 0, 0, 0, 0, 0, 0
"10549278", 13.2, 1,    7580.95,   -3.1,   0.99474, 2,     7636.4, -122.4,     1.002, 3,    7571.81,  117.3,   0.99354
"10548957", 13.2, 3,    7678.47,  118.3,    1.0075, 0, 0, 0, 0, 0, 0, 0, 0
"10548954", 13.2, 3,    7678.47,  118.3,    1.0075, 0, 0, 0, 0, 0, 0, 0, 0
"10524870", 13.2, 3,    7528.94,  117.1,   0.98792, 0, 0, 0, 0, 0, 0, 0, 0
"10559451", 13.2, 1,    7565.93,   -3.2,   0.99277, 0, 0, 0, 0, 0, 0, 0, 0
"34096667", 13.2, 1,     7565.9,   -3.2,   0.99277, 0, 0, 0, 0, 0, 0, 0, 0
"34096668", 13.2, 1,    7564.98,   -3.2,   0.99265, 0, 0, 0, 0, 0, 0, 0, 0
"34086320", 13.2, 1,    7564.96,   -3.2,   0.99264, 0, 0, 0, 0, 0, 0, 0, 0
"20114727", 13.2, 1,    7603.05,   -3.0,   0.99764, 2,    7636.64, -122.3,     1.002, 3,    7579.13,  117.3,    0.9945
"34084661", 13.2, 2,    7665.74, -121.9,    1.0059, 0, 0, 0, 0, 0, 0, 0, 0
"10559783", 13.2, 2,    7663.57, -121.9,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0
"10558547", 13.2, 3,    7561.25,  117.3,   0.99216, 0, 0, 0, 0, 0, 0, 0, 0
"10549265", 13.2, 2,     7638.3, -122.3,    1.0023, 0, 0, 0, 0, 0, 0, 0, 0
"10548949", 13.2, 2,    7670.57, -121.9,    1.0065, 0, 0, 0, 0, 0, 0, 0, 0
"10548948", 13.2, 2,    7670.57, -121.9,    1.0065, 0, 0, 0, 0, 0, 0, 0, 0
"34095669", 13.2, 2,    7633.88, -122.4,    1.0017, 0, 0, 0, 0, 0, 0, 0, 0
"10522508", 13.2, 2,    7633.13, -122.4,    1.0016, 0, 0, 0, 0, 0, 0, 0, 0
"34095667", 13.2, 3,    7572.66,  117.4,   0.99365, 0, 0, 0, 0, 0, 0, 0, 0
"34086309", 13.2, 1,    7571.76,   -3.2,   0.99354, 0, 0, 0, 0, 0, 0, 0, 0
"34084662", 13.2, 2,    7662.45, -121.9,    1.0054, 0, 0, 0, 0, 0, 0, 0, 0
"34087254", 13.2, 1,    7563.12,   -3.0,    0.9924, 2,    7609.48, -122.2,   0.99848, 3,    7546.02,  117.4,   0.99016
"10559589", 13.2, 3,    7576.57,  117.3,   0.99417, 0, 0, 0, 0, 0, 0, 0, 0
"10558541", 13.2, 1,    7604.05,   -3.1,   0.99777, 0, 0, 0, 0, 0, 0, 0, 0
"10549259", 13.2, 3,    7576.39,  117.4,   0.99414, 0, 0, 0, 0, 0, 0, 0, 0
"10558521", 13.2, 1,    7610.37,   -3.2,    0.9986, 2,    7648.89, -122.1,    1.0037, 3,    7555.09,  117.2,   0.99135
"10549250", 13.2, 1,    7608.07,   -2.9,    0.9983, 0, 0, 0, 0, 0, 0, 0, 0
"10548926", 13.2, 1,    7673.91,   -1.9,    1.0069, 2,    7686.59, -121.7,    1.0086, 3,    7675.82,  118.3,    1.0072
"10548911", 13.2, 1,    7674.16,   -1.9,     1.007, 2,    7687.75, -121.7,    1.0088, 3,    7678.98,  118.3,    1.0076
"34095651", 13.2, 1,    7670.03,   -1.9,    1.0064, 2,    7684.67, -121.7,    1.0084, 3,    7674.64,  118.2,     1.007
"10549311", 13.2, 2,    7631.51, -122.4,    1.0014, 0, 0, 0, 0, 0, 0, 0, 0
"34054978", 13.2, 1,    7554.44,   -3.0,   0.99126, 0, 0, 0, 0, 0, 0, 0, 0
"34057799", 13.2, 1,    7554.44,   -3.0,   0.99126, 0, 0, 0, 0, 0, 0, 0, 0
"10580155", 13.2, 1,    7532.42,   -3.0,   0.98837, 2,    7580.44, -122.2,   0.99467, 3,    7516.49,  117.4,   0.98628
"34086798", 13.2, 1,    7566.13,   -3.2,    0.9928, 0, 0, 0, 0, 0, 0, 0, 0
"10558514", 13.2, 1,    7604.46,   -3.1,   0.99783, 2,    7650.63, -122.2,    1.0039, 3,    7565.44,  117.3,   0.99271
"10548930", 13.2, 1,    7611.96,   -2.8,   0.99881, 2,    7647.29, -122.2,    1.0034, 3,    7590.58,  117.5,   0.99601
"10548928", 13.2, 1,    7611.96,   -2.8,   0.99881, 2,    7647.29, -122.2,    1.0034, 3,    7590.58,  117.5,   0.99601
"34095592", 13.2, 1,    7673.91,   -1.9,    1.0069, 2,    7686.59, -121.7,    1.0086, 3,    7675.82,  118.3,    1.0072
"10549226", 13.2, 1,    7608.48,   -2.9,   0.99835, 2,     7642.8, -122.3,    1.0029, 3,    7584.46,  117.4,    0.9952
"34086010", 13.2, 1,    7608.35,   -2.9,   0.99834, 2,    7642.32, -122.3,    1.0028, 3,    7583.95,  117.4,   0.99513
"34054992", 13.2, 1,    7556.29,   -3.0,   0.99151, 0, 0, 0, 0, 0, 0, 0, 0
"34085264", 13.2, 2,    7632.86, -122.4,    1.0016, 0, 0, 0, 0, 0, 0, 0, 0
"10579847", 13.2, 2,    7630.83, -122.4,    1.0013, 0, 0, 0, 0, 0, 0, 0, 0
"34086310", 13.2, 1,    7569.83,   -3.2,   0.99328, 0, 0, 0, 0, 0, 0, 0, 0
"10559394", 13.2, 1,     7569.7,   -3.2,   0.99327, 0, 0, 0, 0, 0, 0, 0, 0
"10558506", 13.2, 1,    7606.24,   -2.9,   0.99806, 2,    7644.61, -122.2,    1.0031, 3,    7580.71,  117.4,   0.99471
"10549231", 13.2, 2,     7643.9, -122.2,     1.003, 0, 0, 0, 0, 0, 0, 0, 0
"10548922", 13.2, 1,    7611.96,   -2.8,   0.99881, 2,    7647.29, -122.2,    1.0034, 3,    7590.58,  117.5,   0.99601
"34095580", 13.2, 2,    7637.52, -122.3,    1.0022, 0, 0, 0, 0, 0, 0, 0, 0
"34095655", 13.2, 3,    7581.91,  117.4,   0.99487, 0, 0, 0, 0, 0, 0, 0, 0
"34085951", 13.2, 3,    7581.74,  117.4,   0.99485, 0, 0, 0, 0, 0, 0, 0, 0
"20344332", 13.2, 2,    7603.41, -122.2,   0.99769, 0, 0, 0, 0, 0, 0, 0, 0
"10579840", 13.2, 3,    7575.97,  117.3,   0.99409, 0, 0, 0, 0, 0, 0, 0, 0
"34086305", 13.2, 1,    7587.02,   -3.2,   0.99554, 0, 0, 0, 0, 0, 0, 0, 0
"10559387", 13.2, 1,    7586.99,   -3.2,   0.99553, 0, 0, 0, 0, 0, 0, 0, 0
"10549224", 13.2, 1,    7607.89,   -2.9,   0.99828, 2,    7640.58, -122.3,    1.0026, 3,    7582.07,  117.4,   0.99489
